membership_id,first_name,last_name,email,mobile_no,date_of_birth,above_18,filename,badRecord,comments
"",Elizabeth,Lewis,Elizabeth_Lewis@rivera-gonzalez.biz,56666,19790730,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1979/07/30> formatted as <1979-07-30> | email validation Success
"",Anthony,Cline,Anthony_Cline@rivera-collier.net,6423 1171,19890125,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation Success | date value <01/25/1989> formatted as <1989-01-25> | email validation Failed
"",Brent,Moore,Brent_Moore@patel-martin.com,6751949,19921020,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <20-10-1992> formatted as <1992-10-20> | email validation Success
"",Maria,Hunt,Maria_Hunt@bennett.com,571851,19830603,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <06/03/1983> formatted as <1983-06-03> | email validation Success
"",Robert,Howard,Robert_Howard@kim.info,80566095,19670717,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation Success | date value <17-07-1967> formatted as <1967-07-17> | email validation Failed
"",Katherine,Smith,Katherine_Smith@bean-king.org,44340415,20031029,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation Success | date value <2003-10-29> formatted as <2003-10-29> | email validation Failed
"",Andrea,Meza,Andrea_Meza@moreno.com,56501,19860606,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <06/06/1986> formatted as <1986-06-06> | email validation Success
"",Nathan,Crane,Nathan_Crane@nolan.info,9432312,19780314,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <14-03-1978> formatted as <1978-03-14> | email validation Failed
"",Douglas,Delgado,Douglas_Delgado@davis-lane.com,5880421,19781103,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1978-11-03> formatted as <1978-11-03> | email validation Success
"",Dennis,Perez,Dennis_Perez@kelley.info,2815674,19931120,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1993/11/20> formatted as <1993-11-20> | email validation Failed
"",Veronica,Berry,Veronica_Berry@singh-anderson.com,819843,20140410,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <04-10-2014> formatted as <2014-04-10> | email validation Success
"",Kristine,Holland,Kristine_Holland@robertson-lewis.biz,27426,19691105,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1969-11-05> formatted as <1969-11-05> | email validation Success
"",Kelly,Gregory,Kelly_Gregory@chan-gonzales.com,753465,19701115,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <15-11-1970> formatted as <1970-11-15> | email validation Success
"",Shawn,Brown,Shawn_Brown@smith-dougherty.org,884547,20140113,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <13-01-2014> formatted as <2014-01-13> | email validation Failed
"",Danielle,George,Danielle_George@cole.info,9183 8815,20171206,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation Success | date value <12/06/2017> formatted as <2017-12-06> | email validation Failed
"",Alice,Freeman,Alice_Freeman@johnson.com,547245,20141105,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <2014/11/05> formatted as <2014-11-05> | email validation Success
"",Jessica,Hopkins,Jessica_Hopkins@watkins.com,877329,20070421,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <2007/04/21> formatted as <2007-04-21> | email validation Success
"",April,Bryant,April_Bryant@edwards-riggs.org,202863,19730826,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1973-08-26> formatted as <1973-08-26> | email validation Failed
"",Christopher,Miller,Christopher_Miller@thornton.com,69221,19840609,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <06/09/1984> formatted as <1984-06-09> | email validation Success
"",Duane,Smith,Duane_Smith@garcia-lopez.com,55906,19770115,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1977-01-15> formatted as <1977-01-15> | email validation Success
"",Paul,Davis,Paul_Davis@berg.com,978435,20030501,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <05/01/2003> formatted as <2003-05-01> | email validation Success
"",Kevin,Lambert,Kevin_Lambert@hogan.org,7732992,19510320,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1951/03/20> formatted as <1951-03-20> | email validation Failed
"",Sheila,Morton,Sheila_Morton@jones.org,13556935,20150716,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation Success | date value <2015/07/16> formatted as <2015-07-16> | email validation Failed
"",Melanie,Dennis,Melanie_Dennis@daniels.com,8830424,19881024,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1988-10-24> formatted as <1988-10-24> | email validation Success
"",Melissa,Cline,Melissa_Cline@davis.com,6097904,19710829,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <29-08-1971> formatted as <1971-08-29> | email validation Success
"",Timothy,Williams,Timothy_Williams@smith.com,22536,19770822,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1977-08-22> formatted as <1977-08-22> | email validation Success
"",Sarah,Simmons,Sarah_Simmons@nelson.com,22621,19570204,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1957/02/04> formatted as <1957-02-04> | email validation Success
"",Michael,Bryan,Michael_Bryan@hall.org,78181,19750717,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1975-07-17> formatted as <1975-07-17> | email validation Failed
"",Peter,Lopez,Peter_Lopez@mejia-farrell.com,58791,20180522,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <2018/05/22> formatted as <2018-05-22> | email validation Success
"",Sara,Hodges,Sara_Hodges@morrow.com,343755,19750204,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1975/02/04> formatted as <1975-02-04> | email validation Success
"",Richard,Hicks,Richard_Hicks@ferguson-henderson.com,94751,20071130,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <30-11-2007> formatted as <2007-11-30> | email validation Success
"",Michael,Brown,Michael_Brown@henry.com,65131,20100112,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <01/12/2010> formatted as <2010-01-12> | email validation Success
"",Destiny,Roy,Destiny_Roy@wilson.com,97886,19770505,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1977-05-05> formatted as <1977-05-05> | email validation Success
"",Kimberly,Baker,Kimberly_Baker@bowman.com,7213130,20020703,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <2002-07-03> formatted as <2002-07-03> | email validation Success
"",Jamie,Higgins,Jamie_Higgins@francis.org,27639911,19611014,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation Success | date value <1961-10-14> formatted as <1961-10-14> | email validation Failed
"",Preston,Ferguson,Preston_Ferguson@rowe.com,81456,19630810,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <08-10-1963> formatted as <1963-08-10> | email validation Success
"",Rachel,Montgomery,Rachel_Montgomery@flores-martin.net,26916,19950806,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1995/08/06> formatted as <1995-08-06> | email validation Failed
"",Rebecca,Walls,Rebecca_Walls@mitchell.net,789609,19730317,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <03/17/1973> formatted as <1973-03-17> | email validation Failed
"",Matthew,Collins,Matthew_Collins@wong.biz,4935834,20170405,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <04/05/2017> formatted as <2017-04-05> | email validation Success
"",Jennifer,Lin,Jennifer_Lin@nichols-mullen.net,7115557,19511009,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <10/09/1951> formatted as <1951-10-09> | email validation Failed
"",Diana,Carney,Diana_Carney@chapman.com,39066,20080516,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <05/16/2008> formatted as <2008-05-16> | email validation Success
"",Nicholas,West,Nicholas_West@smith.com,6329989,19971028,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <28-10-1997> formatted as <1997-10-28> | email validation Success
"",Mitchell,Kelley,Mitchell_Kelley@thomas.com,50086,19791018,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <18-10-1979> formatted as <1979-10-18> | email validation Success
"",Andre,Boyd,Andre_Boyd@bryant.info,2592423,19730125,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1973/01/25> formatted as <1973-01-25> | email validation Failed
"",James,Knight,James_Knight@stein-mendoza.info,86921,19640710,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <07/10/1964> formatted as <1964-07-10> | email validation Failed
"",Andrew,Lee,Andrew_Lee@moore-love.com,1923741,19810111,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <01-11-1981> formatted as <1981-01-11> | email validation Success
"",David,Clay,David_Clay@terry-morris.net,5449774,20180305,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <03/05/2018> formatted as <2018-03-05> | email validation Failed
"",Jennifer,Evans,Jennifer_Evans@gonzalez.org,72801079,19730302,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation Success | date value <03-02-1973> formatted as <1973-03-02> | email validation Failed
"",Scott,Schroeder,Scott_Schroeder@house.com,3209732,19670413,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1967-04-13> formatted as <1967-04-13> | email validation Success
"",Kathleen,Gallagher,Kathleen_Gallagher@lynch.net,8763035,20160527,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <05/27/2016> formatted as <2016-05-27> | email validation Failed
"",Benjamin,Davis,Benjamin_Davis@stanton.com,66021,19990116,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <16-01-1999> formatted as <1999-01-16> | email validation Success
"",Luis,Mathis,Luis_Mathis@norris.com,46776,19580805,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1958-08-05> formatted as <1958-08-05> | email validation Success
"",Rachel,Thomas,Rachel_Thomas@rangel.com,34301,19530612,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1953-06-12> formatted as <1953-06-12> | email validation Success
"",Erin,Henry,Erin_Henry@hester.com,483099,20020203,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <02-03-2002> formatted as <2002-02-03> | email validation Success
